"","ps_id","const230_h","c230_id_h","fid0725","npp2008ps_pres_p","ndc2008ps_pres_p","totalvotes2008ps_pres","akan_p","akan_p_poly","ewe_p_poly","moledagbon_p_poly","gadangbe_p_poly","guan_p_poly","gurma_p_poly","mande_p_poly","other_eth_p_poly","grusi_p_poly","otherethn_p_poly","english_percent","public_semipublic_p","dev_factor2","akan_30km_l_p","ewe_30km_l_p","akan_30km_lalt_p","akan_20km_l_p","ewe_20km_l_p","akan_40km_l_p","ewe_40km_l_p","h_30rad_e","ethfrac_30km_l","ethfrac_poly","area_sqkm","sex_total"
"315",10315,"ATEBUBU-AMANTING",205,9984,0.28,0.69,100,0.4143779,0.2060301,0,0.3484087,0,0,0.3768844,0,0.0201005,0.0485762,0.445561139028476,0.1518987,0.0155642,-0.3493516,0.3256214,0.0120249,0.3372701,0.3778112,0.0105587,0.3083915,0.0189958,0.1445519,0.7785032,0.6913574,53.93747,598
"316",10316,"ATEBUBU-AMANTING",205,641,0.6327434,0.3421829,678,0.4143779,0.5305306,0.0218198,0.1921517,0.0080539,0.0486662,0.0882504,0.0245045,0.0417547,0.044268,0.247443879591021,0.5147451,0.1117004,2.101591,0.5131769,0.0206398,0.499138,0.5231195,0.0207195,0.5057989,0.0213441,0.0845689,0.6804053,0.6666139,7.105758,20022
"317",10317,"ATEBUBU-AMANTING",205,9984,0.1142857,0.8666667,105,0.4143779,0.2060301,0,0.3484087,0,0,0.3768844,0,0.0201005,0.0485762,0.445561139028476,0.1518987,0.0155642,-0.3493516,0.3256214,0.0120249,0.3372701,0.3778112,0.0105587,0.3083915,0.0189958,0.1445519,0.7785032,0.6913574,53.93747,598
"318",10318,"ATEBUBU-AMANTING",205,718,0.6049047,0.3760218,367,0.4143779,0.4045146,0.0044889,0.2107221,0.0028216,0.0377068,0.092215,0.1985379,0.0238553,0.0251379,0.37745286648711,0.3892384,0.0455642,0.7028972,0.3836723,0.0047654,0.371014,0.3835757,0.0042066,0.3846361,0.0051371,0.0424044,0.753572,0.7413924,1.337656,8266
"319",10319,"ATEBUBU-AMANTING",205,9551,0.5892857,0.4107143,56,0.4143779,0.3522267,0,0.4736842,0,0.0161943,0.0283401,0,0,0.1295547,0.174089068825911,0.0857143,0.0069444,-0.4185326,0.4138264,0.0064788,0.41685,0.4344135,0.0076553,0.3716924,0.0083191,0.039902,0.7251973,0.6337098,64.35914,248
"320",10320,"ATEBUBU-AMANTING",205,10277,0.2807018,0.7192982,57,0.4143779,0.0105105,0,0.3423423,0,0,0.6471471,0,0,0,0.647147147147147,0.1277778,0,-0.4825754,0.2113736,0.0217596,0.237526,0.2127699,0.01572,0.2107245,0.0341352,0.1521282,0.778825,0.4638918,206.9301,682
"321",10321,"ATEBUBU-AMANTING",205,10278,0.7571428,0.2142857,70,0.4143779,0.2387268,0,0.2917772,0,0.0026525,0.4058355,0.0026525,0,0.0583554,0.469496021220159,0.073913,0.0034014,-0.3687111,0.312451,0.020402,0.3158567,0.3743314,0.0117043,0.3117215,0.0280992,0.1495109,0.7754108,0.6897537,95.87034,424
"322",10322,"ATEBUBU-AMANTING",205,9588,0.2878788,0.7121212,66,0.4143779,0.207024,0,0.2735675,0,0,0.0332717,0.3253235,0.064695,0.0961183,0.519408502772643,0.2862453,0.0130719,0.2474547,0.3319826,0.0048139,0.3471967,0.2971394,0.0016871,0.3366343,0.0066688,0.0415712,0.7713332,0.7619354,3.307322,548
"323",10323,"ATEBUBU-AMANTING",205,718,0.7050691,0.2857143,217,0.4143779,0.4045146,0.0044889,0.2107221,0.0028216,0.0377068,0.092215,0.1985379,0.0238553,0.0251379,0.37745286648711,0.3892384,0.0455642,0.7028972,0.3836723,0.0047654,0.371014,0.3835757,0.0042066,0.3846361,0.0051371,0.0424044,0.753572,0.7413924,1.337656,8266
"324",10324,"ATEBUBU-AMANTING",205,9532,0.1904762,0.7619048,42,0.4143779,0.1016949,0,0.3502825,0,0,0.4293785,0.0056497,0,0.1129944,0.548022598870056,0.1121495,0.0072464,0.0969444,0.4028817,0.0065618,0.4158953,0.3897917,0.0074545,0.3743965,0.0061305,0.0687942,0.7296788,0.6697947,1.610691,187
"325",10325,"ATEBUBU-AMANTING",205,718,0.2985075,0.6895522,335,0.4143779,0.4045146,0.0044889,0.2107221,0.0028216,0.0377068,0.092215,0.1985379,0.0238553,0.0251379,0.37745286648711,0.3892384,0.0455642,0.7028972,0.3836723,0.0047654,0.371014,0.3835757,0.0042066,0.3846361,0.0051371,0.0424044,0.753572,0.7413924,1.337656,8266
"326",10326,"ATEBUBU-AMANTING",205,9530,0.1558442,0.8181818,77,0.4143779,0.162003,0,0.287187,0,0.0029455,0.3416789,0,0.1266568,0.0795287,0.550810014727541,0.1146132,0.0023419,-0.451622,0.3399938,0.005135,0.3655082,0.3441234,0.0055789,0.3400554,0.0050977,0.0489621,0.7605764,0.7521587,63.18444,679
"327",10327,"ATEBUBU-AMANTING",205,10279,0.1637931,0.8189655,116,0.4143779,0.2882736,0.0016287,0.5846906,0,0,0.1156352,0,0.0032573,0.0065147,0.125407166123779,0.2917933,0.0311615,-0.4825754,0.4015727,0.0025739,0.4197451,0.3746126,0.0013915,0.3979776,0.0042993,0.0714045,0.6880885,0.5616081,350.008,633
"328",10328,"ATEBUBU-AMANTING",205,10278,0.4337748,0.5562914,302,0.4143779,0.2387268,0,0.2917772,0,0.0026525,0.4058355,0.0026525,0,0.0583554,0.469496021220159,0.073913,0.0034014,-0.3687111,0.312451,0.020402,0.3158567,0.3743314,0.0117043,0.3117215,0.0280992,0.1495109,0.7754108,0.6897537,95.87034,424
"329",10329,"ATEBUBU-AMANTING",205,641,0.6955224,0.2850746,670,0.4143779,0.5305306,0.0218198,0.1921517,0.0080539,0.0486662,0.0882504,0.0245045,0.0417547,0.044268,0.247443879591021,0.5147451,0.1117004,2.101591,0.5131769,0.0206398,0.499138,0.5231195,0.0207195,0.5057989,0.0213441,0.0845689,0.6804053,0.6666139,7.105758,20022
"330",10330,"ATEBUBU-AMANTING",205,9520,0.5833333,0.4166667,12,0.4143779,0.7083333,0,0.1059028,0,0.0086806,0.0017361,0,0.0225694,0.1527778,0.185763888888889,0.2759644,0.0145631,-0.4825754,0.4975068,0.0097555,0.4740975,0.5468505,0.0092934,0.4518597,0.0119029,0.1028692,0.6902909,0.4631197,62.86936,588
"331",10331,"ATEBUBU-AMANTING",205,662,0.4700461,0.483871,217,0.4143779,0.5637406,0.0057345,0.1570357,0.0035289,0.0061756,0.0538156,0.1799735,0.00397,0.0260256,0.269960299955889,0.3325472,0.0142985,1.200104,0.503773,0.0092461,0.4848206,0.5337273,0.0098597,0.4768123,0.0113822,0.0685906,0.6845093,0.6214731,0.860425,2324
"332",10332,"ATEBUBU-AMANTING",205,718,0.271028,0.7040498,321,0.4143779,0.4045146,0.0044889,0.2107221,0.0028216,0.0377068,0.092215,0.1985379,0.0238553,0.0251379,0.37745286648711,0.3892384,0.0455642,0.7028972,0.3836723,0.0047654,0.371014,0.3835757,0.0042066,0.3846361,0.0051371,0.0424044,0.753572,0.7413924,1.337656,8266
"333",10333,"ATEBUBU-AMANTING",205,641,0.3042254,0.6845071,355,0.4143779,0.5305306,0.0218198,0.1921517,0.0080539,0.0486662,0.0882504,0.0245045,0.0417547,0.044268,0.247443879591021,0.5147451,0.1117004,2.101591,0.5131769,0.0206398,0.499138,0.5231195,0.0207195,0.5057989,0.0213441,0.0845689,0.6804053,0.6666139,7.105758,20022
"334",10334,"ATEBUBU-AMANTING",205,9520,0.4166667,0.4791667,48,0.4143779,0.7083333,0,0.1059028,0,0.0086806,0.0017361,0,0.0225694,0.1527778,0.185763888888889,0.2759644,0.0145631,-0.4825754,0.4975068,0.0097555,0.4740975,0.5468505,0.0092934,0.4518597,0.0119029,0.1028692,0.6902909,0.4631197,62.86936,588
"335",10335,"ATEBUBU-AMANTING",205,641,0.6374781,0.3467601,571,0.4143779,0.5305306,0.0218198,0.1921517,0.0080539,0.0486662,0.0882504,0.0245045,0.0417547,0.044268,0.247443879591021,0.5147451,0.1117004,2.101591,0.5131769,0.0206398,0.499138,0.5231195,0.0207195,0.5057989,0.0213441,0.0845689,0.6804053,0.6666139,7.105758,20022
"336",10336,"ATEBUBU-AMANTING",205,9515,0.7142857,0.2857143,7,0.4143779,0.2304147,0,0.3456221,0,0,0.3456221,0.0061444,0,0.0721966,0.423963133640553,0.1049724,0.0023866,-0.343284,0.4018153,0.0076571,0.4195771,0.4129686,0.0081887,0.3786959,0.0100434,0.0623161,0.727742,0.7027496,107.8197,660
"337",10337,"ATEBUBU-AMANTING",205,641,0.6828644,0.2941177,782,0.4143779,0.5305306,0.0218198,0.1921517,0.0080539,0.0486662,0.0882504,0.0245045,0.0417547,0.044268,0.247443879591021,0.5147451,0.1117004,2.101591,0.5131769,0.0206398,0.499138,0.5231195,0.0207195,0.5057989,0.0213441,0.0845689,0.6804053,0.6666139,7.105758,20022
"338",10338,"ATEBUBU-AMANTING",205,10100,0.3125,0.6875,64,0.4143779,0.179661,0,0.5830508,0,0.0050847,0.1372881,0.0305085,0,0.0644068,0.23728813559322,0.1440443,0.0027174,-0.4825754,0.3250938,0.0042979,0.3426828,0.2800417,0.001719,0.346395,0.005456,0.0506816,0.7425172,0.6038207,77.5192,711
"339",10339,"ATEBUBU-AMANTING",205,9467,0.4901961,0.4705882,51,0.4143779,0.1391417,0,0.5552666,0.0026008,0,0.2548765,0,0.0286086,0.0195059,0.302990897269181,0.1023256,0,-0.3923433,0.3331496,0.0107339,0.362123,0.3324837,0.0080648,0.3183205,0.0144036,0.0956465,0.7325567,0.6061509,81.37321,771
"340",10340,"ATEBUBU-AMANTING",205,9486,0.1042945,0.8650306,163,0.4143779,0.078,0,0.206,0,0,0.648,0,0.034,0.034,0.716,0.1058824,0,-0.2312237,0.3702659,0.0136683,0.3903556,0.3800013,0.0121671,0.3497139,0.0181634,0.1028422,0.7392326,0.529264,4.908777,510
"341",10341,"ATEBUBU-AMANTING",205,10118,0.2727273,0.7272727,77,0.4143779,0.16,0.00875,0.57375,0,0.00375,0.09875,0.03,0.00125,0.12375,0.2575,0.1545988,0.0019268,-0.4071146,0.3120215,0.0066182,0.3377179,0.2713599,0.0049467,0.3103511,0.0080961,0.0435842,0.7411324,0.6191531,65.52811,883
"342",10342,"ATEBUBU-AMANTING",205,634,0.4899598,0.4886211,747,0.4143779,0.7517832,0.0004755,0.0679981,0.0004755,0.0057061,0.1122206,0.001902,0.0033286,0.0561103,0.179267712791251,0.2765957,0.0211335,-0.0035953,0.6095245,0.0034622,0.5558927,0.7022517,0.0011807,0.5601316,0.003447,0.0714878,0.5814736,0.4144088,1.035391,2109
"343",10343,"ATEBUBU-AMANTING",205,662,0.252193,0.7236842,456,0.4143779,0.5637406,0.0057345,0.1570357,0.0035289,0.0061756,0.0538156,0.1799735,0.00397,0.0260256,0.269960299955889,0.3325472,0.0142985,1.200104,0.503773,0.0092461,0.4848206,0.5337273,0.0098597,0.4768123,0.0113822,0.0685906,0.6845093,0.6214731,0.860425,2324
"344",10344,"ATEBUBU-AMANTING",205,718,0.1939394,0.7909091,330,0.4143779,0.4045146,0.0044889,0.2107221,0.0028216,0.0377068,0.092215,0.1985379,0.0238553,0.0251379,0.37745286648711,0.3892384,0.0455642,0.7028972,0.3836723,0.0047654,0.371014,0.3835757,0.0042066,0.3846361,0.0051371,0.0424044,0.753572,0.7413924,1.337656,8266
"345",10345,"ATEBUBU-AMANTING",205,670,0.4673367,0.5276382,199,0.4143779,0.7486979,0,0.1210938,0.0026042,0,0.0507813,0,0.0143229,0.0625,0.127604166666667,0.4340045,0.0080863,1.166011,0.5157058,0.0075735,0.4839373,0.5595446,0.0081112,0.477817,0.0103357,0.0661955,0.6701407,0.4180908,0.576652,797
"346",10346,"ATEBUBU-AMANTING",205,641,0.6651584,0.321267,442,0.4143779,0.5305306,0.0218198,0.1921517,0.0080539,0.0486662,0.0882504,0.0245045,0.0417547,0.044268,0.247443879591021,0.5147451,0.1117004,2.101591,0.5131769,0.0206398,0.499138,0.5231195,0.0207195,0.5057989,0.0213441,0.0845689,0.6804053,0.6666139,7.105758,20022
"347",10347,"BEREKUM",206,10098,0.1967213,0.7704918,122,0.8948576,0.8604119,0.0022883,0.1052632,0.0091533,0.0114416,0.0022883,0,0.0045767,0.0045767,0.022883295194508,0.4804271,0.0163265,-0.0667045,0.9011804,0.0064448,0.9025344,0.9020196,0.0056735,0.8713965,0.0062599,0.0403959,0.1847684,0.248344,248.4098,463
"348",10348,"BEREKUM",206,10164,0.4601542,0.5089974,389,0.8948576,0.7637681,0.0028986,0.1507246,0.0115942,0.0086957,0.0057971,0.0072464,0.0014493,0.0478261,0.0710144927536232,0.4640523,0.037594,-0.0977115,0.8747021,0.0079375,0.8791608,0.8796583,0.0078749,0.8525786,0.0126583,0.0468781,0.2300463,0.3913464,0.800464,805
"349",10349,"BEREKUM",206,9642,0.4635762,0.5165563,302,0.8948576,0.9409283,0.0042194,0.0126582,0.0021097,0,0,0,0,0.0400844,0.040084388185654,0.5145229,0.071066,-0.2074328,0.8982428,0.0076986,0.8957816,0.906709,0.0078616,0.8776071,0.0109212,0.0461697,0.1903283,0.1128647,17.7075,493
"350",10350,"BEREKUM",206,752,0.5021898,0.4715329,685,0.8948576,0.8980672,0.0112747,0.0745513,0.0087437,0.0025311,0.002301,0,0.0013806,0.0011505,0.00736309249884952,0.6316179,0.0646742,1.489261,0.8744511,0.0126247,0.8700725,0.8903365,0.0107917,0.8671604,0.0128192,0.0597379,0.2305923,0.1876989,0.925325,4484
"351",10351,"BEREKUM",206,757,0.515625,0.453125,192,0.8948576,0.9405875,0.0013351,0.0287049,0.0073431,0.0133511,0.0020027,0.0026702,0,0.0040053,0.0220293724966622,0.6009558,0.0589777,1.171165,0.8973299,0.0076912,0.8937365,0.904295,0.0077814,0.8757467,0.0109876,0.0426691,0.1919107,0.1142101,0.958059,1609
"352",10352,"BEREKUM",206,729,0.5110294,0.4411765,272,0.8948576,0.8787234,0.0042553,0.0787234,0.0085106,0.0074468,0.006383,0.0095745,0.0031915,0.0031915,0.0297872340425532,0.4270016,0.0696325,0.0328568,0.8837621,0.0081507,0.8831341,0.8944704,0.0084535,0.8676504,0.0112135,0.0722453,0.2148422,0.221349,0.667437,1095
"353",10353,"BEREKUM",206,752,0.8805195,0.8753247,385,0.8948576,0.8980672,0.0112747,0.0745513,0.0087437,0.0025311,0.002301,0,0.0013806,0.0011505,0.00736309249884952,0.6316179,0.0646742,1.489261,0.8744511,0.0126247,0.8700725,0.8903365,0.0107917,0.8671604,0.0128192,0.0597379,0.2305923,0.1876989,0.925325,4484
"354",10354,"BEREKUM",206,739,0.3272727,0.6484848,165,0.8948576,0.9287116,0.000654,0.0477436,0.0098103,0.0019621,0,0.0019621,0.0019621,0.0071942,0.013080444735121,0.3984868,0.0682788,-0.3083152,0.8718008,0.0115239,0.8666587,0.8967087,0.008501,0.863144,0.0119148,0.0592827,0.2350843,0.1350554,0.749248,1561
"355",10355,"BEREKUM",206,743,0.51373,0.4336385,874,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
"356",10356,"BEREKUM",206,735,0.4279279,0.5225225,222,0.8948576,0.8921508,0.0021632,0.0435723,0.0148331,0.0117429,0.0055624,0.0061805,0.0064895,0.0173053,0.0472805933250927,0.5403863,0.0322052,-0.373714,0.8935037,0.0063618,0.8931819,0.8989465,0.0065327,0.8775411,0.0092712,0.0480415,0.1985952,0.2013951,0.818564,3783
"357",10357,"BEREKUM",206,756,0.3884298,0.5826446,242,0.8948576,0.9945946,0.0006757,0.0006757,0.002027,0.0013514,0,0.0006757,0,0,0.00202702702702703,0.6533777,0.0331412,1.915349,0.9125163,0.0064966,0.9056257,0.9202343,0.0056767,0.8909295,0.009353,0.0314833,0.1652184,0.0107743,0.580129,1512
"358",10358,"BEREKUM",206,749,0.639576,0.295053,566,0.8948576,0.9689265,0.0001766,0.014654,0.0077684,0.0005297,0.0008828,0.0022952,0,0.0047669,0.00847457627118644,0.5908704,0.0626947,4.631466,0.9228094,0.0050815,0.9119617,0.9312231,0.0048169,0.9034283,0.0078505,0.0334396,0.1467689,0.0608772,2.05853,5797
"359",10359,"BEREKUM",206,9636,0.4983871,0.4758064,620,0.8948576,0.6938462,0.0061538,0.1307692,0.0076923,0.0246154,0.0092308,0.0615385,0.0261538,0.04,0.161538461538462,0.7709163,0.0492958,0.6040971,0.8677478,0.0114861,0.8691397,0.8839177,0.0094937,0.8594664,0.0120215,0.0568351,0.2422745,0.4946178,0.490436,894
"360",10360,"BEREKUM",206,739,0.4723618,0.522613,199,0.8948576,0.9287116,0.000654,0.0477436,0.0098103,0.0019621,0,0.0019621,0.0019621,0.0071942,0.013080444735121,0.3984868,0.0682788,-0.3083152,0.8718008,0.0115239,0.8666587,0.8967087,0.008501,0.863144,0.0119148,0.0592827,0.2350843,0.1350554,0.749248,1561
"361",10361,"BEREKUM",206,739,0.25,0.7413793,232,0.8948576,0.9287116,0.000654,0.0477436,0.0098103,0.0019621,0,0.0019621,0.0019621,0.0071942,0.013080444735121,0.3984868,0.0682788,-0.3083152,0.8718008,0.0115239,0.8666587,0.8967087,0.008501,0.863144,0.0119148,0.0592827,0.2350843,0.1350554,0.749248,1561
"362",10362,"BEREKUM",206,742,0.3648208,0.6058632,307,0.8948576,0.9411576,0.0025723,0.0215434,0.0154341,0.0025723,0.0016077,0.0057878,0.0003215,0.0090032,0.0192926045016077,0.5606608,0.0301023,1.578989,0.9100602,0.0061142,0.9048407,0.9175032,0.005439,0.8953646,0.0082683,0.0318377,0.1696219,0.1133896,1.457615,3230
"363",10363,"BEREKUM",206,737,0.3870968,0.5766129,248,0.8948576,0.9666666,0,0.0205128,0.0025641,0,0.0025641,0,0.0038462,0.0038462,0.0102564102564103,0.5,0.0782123,-0.4637103,0.9144559,0.0053609,0.9115651,0.9265291,0.0030958,0.9084517,0.0058859,0.0152942,0.1617674,0.065092,0.85631,792
"364",10364,"BEREKUM",206,720,0.4459459,0.5135135,296,0.8948576,0.7929515,0.0058737,0.1020558,0.0110132,0.0249633,0.0168869,0.0058737,0.0044053,0.0359765,0.0881057268722467,0.5598832,0.0564784,0.8490903,0.8902748,0.0060415,0.8989455,0.8836074,0.00571,0.8846062,0.0062999,0.0138425,0.2041147,0.3584001,0.764301,1729
"365",10365,"BEREKUM",206,752,0.5769697,0.3987879,825,0.8948576,0.8980672,0.0112747,0.0745513,0.0087437,0.0025311,0.002301,0,0.0013806,0.0011505,0.00736309249884952,0.6316179,0.0646742,1.489261,0.8744511,0.0126247,0.8700725,0.8903365,0.0107917,0.8671604,0.0128192,0.0597379,0.2305923,0.1876989,0.925325,4484
"366",10366,"BEREKUM",206,743,0.5655172,0.417931,725,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
"367",10367,"BEREKUM",206,10109,0.64,0.36,50,0.8948576,0.8634686,0,0.099631,0,0,0.0332103,0.00369,0,0,0.03690036900369,0.372549,0.1102941,1.855439,0.8830419,0.0073905,0.8833345,0.8896493,0.0057251,0.8426964,0.0116078,0.0725615,0.2154724,0.243379,110.1837,272
"368",10368,"BEREKUM",206,735,0.4367089,0.5379747,158,0.8948576,0.8921508,0.0021632,0.0435723,0.0148331,0.0117429,0.0055624,0.0061805,0.0064895,0.0173053,0.0472805933250927,0.5403863,0.0322052,-0.373714,0.8935037,0.0063618,0.8931819,0.8989465,0.0065327,0.8775411,0.0092712,0.0480415,0.1985952,0.2013951,0.818564,3783
"369",10369,"BEREKUM",206,756,0.4888889,0.4989899,495,0.8948576,0.9945946,0.0006757,0.0006757,0.002027,0.0013514,0,0.0006757,0,0,0.00202702702702703,0.6533777,0.0331412,1.915349,0.9125163,0.0064966,0.9056257,0.9202343,0.0056767,0.8909295,0.009353,0.0314833,0.1652184,0.0107743,0.580129,1512
"370",10370,"BEREKUM",206,743,0.6521739,0.3411371,598,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
"371",10371,"BEREKUM",206,722,0.5697674,0.3837209,172,0.8948576,0.9405684,0,0.044789,0.0060293,0.0068906,0,0,0,0.0017227,0.00861326442721792,0.640118,0.0513308,-0.4825754,0.8822429,0.0077083,0.8778809,0.8949584,0.0078678,0.8551379,0.0120985,0.0705747,0.2168225,0.1132381,0.650444,1195
"372",10372,"BEREKUM",206,749,0.770202,0.2070707,396,0.8948576,0.9689265,0.0001766,0.014654,0.0077684,0.0005297,0.0008828,0.0022952,0,0.0047669,0.00847457627118644,0.5908704,0.0626947,4.631466,0.9228094,0.0050815,0.9119617,0.9312231,0.0048169,0.9034283,0.0078505,0.0334396,0.1467689,0.0608772,2.05853,5797
"373",10373,"BEREKUM",206,741,0.5112045,0.4803922,714,0.8948576,0.9452542,0.0031994,0.0202631,0.0156417,0.0088873,0.0003555,0.002133,0.000711,0.0035549,0.0156416637042304,0.6159502,0.0756914,2.11139,0.8917966,0.0083117,0.8872239,0.8988365,0.0086479,0.8767571,0.0107778,0.0692856,0.2015051,0.1057322,0.625846,2929
"374",10374,"BEREKUM",206,743,0.5597883,0.4190476,945,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
"375",10375,"BEREKUM",206,9630,0.4,0.5649123,285,0.8948576,0.9592274,0.0021459,0.0107296,0.0064378,0.0128755,0,0,0.0021459,0.0064378,0.0214592274678112,0.4192308,0.0338983,-0.1765715,0.8944952,0.0069704,0.8929931,0.9026201,0.0064552,0.8737807,0.0101314,0.0506744,0.1967626,0.0795097,0.660576,476
"376",10376,"BEREKUM",206,757,0.5373135,0.4477612,134,0.8948576,0.9405875,0.0013351,0.0287049,0.0073431,0.0133511,0.0020027,0.0026702,0,0.0040053,0.0220293724966622,0.6009558,0.0589777,1.171165,0.8973299,0.0076912,0.8937365,0.904295,0.0077814,0.8757467,0.0109876,0.0426691,0.1919107,0.1142101,0.958059,1609
"377",10377,"BEREKUM",206,735,0.4444444,0.5249042,261,0.8948576,0.8921508,0.0021632,0.0435723,0.0148331,0.0117429,0.0055624,0.0061805,0.0064895,0.0173053,0.0472805933250927,0.5403863,0.0322052,-0.373714,0.8935037,0.0063618,0.8931819,0.8989465,0.0065327,0.8775411,0.0092712,0.0480415,0.1985952,0.2013951,0.818564,3783
"378",10378,"BEREKUM",206,722,0.4866667,0.4666667,150,0.8948576,0.9405684,0,0.044789,0.0060293,0.0068906,0,0,0,0.0017227,0.00861326442721792,0.640118,0.0513308,-0.4825754,0.8822429,0.0077083,0.8778809,0.8949584,0.0078678,0.8551379,0.0120985,0.0705747,0.2168225,0.1132381,0.650444,1195
"379",10379,"BEREKUM",206,722,0.6805556,0.2986111,144,0.8948576,0.9405684,0,0.044789,0.0060293,0.0068906,0,0,0,0.0017227,0.00861326442721792,0.640118,0.0513308,-0.4825754,0.8822429,0.0077083,0.8778809,0.8949584,0.0078678,0.8551379,0.0120985,0.0705747,0.2168225,0.1132381,0.650444,1195
"380",10380,"BEREKUM",206,755,0.4393939,0.5113636,264,0.8948576,0.9113899,0.0060772,0.0354832,0.0127426,0.0156832,0.0029406,0.0039208,0.0033327,0.0084297,0.0343069986277201,0.5734308,0.045283,2.676674,0.88165,0.0108597,0.876166,0.8950921,0.009085,0.8742927,0.0113457,0.0562607,0.2190664,0.1675579,0.877582,5541
"381",10381,"BEREKUM",206,743,0.5666156,0.4088821,653,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
"382",10382,"BEREKUM",206,755,0.4972067,0.4608939,358,0.8948576,0.9113899,0.0060772,0.0354832,0.0127426,0.0156832,0.0029406,0.0039208,0.0033327,0.0084297,0.0343069986277201,0.5734308,0.045283,2.676674,0.88165,0.0108597,0.876166,0.8950921,0.009085,0.8742927,0.0113457,0.0562607,0.2190664,0.1675579,0.877582,5541
"383",10383,"BEREKUM",206,743,0.6167291,0.3707865,801,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
"384",10384,"BEREKUM",206,754,0.3159204,0.6368159,804,0.8948576,0.9151828,0.004686,0.0187441,0.0192127,0.0121837,0.0107779,0.0074977,0.0037488,0.0079663,0.042174320524836,0.4872169,0.0278746,1.949368,0.8809249,0.0109598,0.8772063,0.8948047,0.0090433,0.8719539,0.0115035,0.0561345,0.2204243,0.1612998,1.146953,2420
"385",10385,"BEREKUM",206,10109,0.4863309,0.4848921,695,0.8948576,0.8634686,0,0.099631,0,0,0.0332103,0.00369,0,0,0.03690036900369,0.372549,0.1102941,1.855439,0.8830419,0.0073905,0.8833345,0.8896493,0.0057251,0.8426964,0.0116078,0.0725615,0.2154724,0.243379,110.1837,272
"386",10386,"BEREKUM",206,9613,0.3906977,0.572093,215,0.8948576,0.7906977,0,0.0594315,0.0361757,0.0387597,0.0129199,0.005168,0.0103359,0.0465116,0.113695090439276,0.5659164,0.0941176,-0.0424132,0.8886037,0.0073014,0.8897825,0.8953445,0.0076537,0.8705938,0.0104841,0.0540004,0.2069368,0.3659903,29.72406,576
"387",10387,"BEREKUM",206,742,0.3521127,0.600939,213,0.8948576,0.9411576,0.0025723,0.0215434,0.0154341,0.0025723,0.0016077,0.0057878,0.0003215,0.0090032,0.0192926045016077,0.5606608,0.0301023,1.578989,0.9100602,0.0061142,0.9048407,0.9175032,0.005439,0.8953646,0.0082683,0.0318377,0.1696219,0.1133896,1.457615,3230
"388",10388,"BEREKUM",206,743,0.5370138,0.4353827,797,0.8948576,0.8807626,0.0110676,0.0437917,0.0166718,0.0135459,0.0053226,0.0062801,0.0036047,0.0189529,0.0477062153256921,0.6885219,0.0930065,5.010665,0.8788041,0.0113088,0.8769681,0.8837537,0.0107174,0.8757211,0.0114726,0.0597387,0.2243826,0.2213156,14.36611,39649
